beta0,beta_LUT,beta_Humid,beta_TEMP,alpha
-6.6327792729181585,0.007432377758004109,-0.058189357760869635,0.16593972752123265,-0.6343049596112458
-6.632811834041914,0.0074421368743755436,-0.05819010526893361,0.16595664304682892,-0.6344118411863128
-6.632306242190278,0.00746686612793389,-0.05811624052048664,0.16562476109048174,-0.6287400525535833
-6.632034279667044,0.007447455950557839,-0.058104946883048944,0.16566887117957868,-0.632314790811223
-6.586496825077726,0.007474411896918169,-0.058325568759090944,0.16454716091365232,-0.6333595536371063
-6.594961457941163,0.007486750696812395,-0.05825757167202471,0.16463303715689276,-0.6270381323111998
-6.594034772246795,0.007487046609654129,-0.058259353970435614,0.16463773965077944,-0.6267373311589476
-6.603222814911619,0.00745509321959965,-0.05822574581314166,0.1648751364406538,-0.6324618136242585
-6.625159409425326,0.007447813235795155,-0.0582286387625849,0.16572726124926954,-0.6302009693425961
-6.617075583989425,0.00746542363291369,-0.05823125394812018,0.16539416089677328,-0.6362524240821107
-6.627181772316399,0.007435426294048922,-0.058158519716665844,0.16560952263716786,-0.6250783298297927
-6.62844308750294,0.007410434933333136,-0.058146924569677634,0.16566008558464723,-0.6235952784336471
-6.639366947343631,0.007472782964536524,-0.058166526532236154,0.16603927377027486,-0.6323105985042238
-6.58969895195144,0.007439058620206686,-0.0582456892751956,0.16446047879432146,-0.6314709419839174
-6.591569219253488,0.007429045881173491,-0.05823629907121486,0.1645473422688756,-0.6344741745267727
-6.59541725534608,0.007513990791931536,-0.058282900216292004,0.1647305361836029,-0.6339224692505095
-6.599971934350438,0.007445971674485794,-0.05827951696694853,0.16488424153877787,-0.6328323419540709
-6.599523710581765,0.0074513024303443556,-0.058278541724289465,0.1649237524400764,-0.6332159280040007
-6.603244931758559,0.007478461961352159,-0.058296901578107296,0.16503297636358435,-0.6296312368887665
-6.597157959232038,0.007426602608640586,-0.05835493734509887,0.1649876082616714,-0.6374816173230314
-6.631296318042324,0.0073976416635676105,-0.05815239859403553,0.16574333532759195,-0.6284385983874062
-6.605591581710702,0.0074456407393534985,-0.05821259219637911,0.1649803453261048,-0.6316919433735965
-6.621744922155505,0.007450266966025141,-0.05813817620798299,0.16532866919981262,-0.6260833637428721
-6.577997246956152,0.007455131840320803,-0.05834056779773876,0.16428990111815028,-0.6352628773245725
-6.575743000903235,0.0074747289072614,-0.05835544975725609,0.16423038653171607,-0.6329234106868392
-6.584075759147068,0.007448287743391824,-0.058275613745450074,0.16434983742740078,-0.6315906605566344
-6.5771142628767,0.0074382867447467145,-0.05828759608194309,0.16406534973705872,-0.6300663532706828
-6.575180024523075,0.007455979725263213,-0.05828852464971642,0.1640059836235714,-0.6291046962883059
-6.620415269845719,0.007418131979832363,-0.05818117425233859,0.16547744242327192,-0.6324167379264309
-6.597158739353667,0.007406303984315028,-0.05817200112732102,0.16453689373681385,-0.6266685500256175
-6.596816234756139,0.00748773702348004,-0.058190266614614634,0.16455722834911307,-0.6328249418716937
-6.593750647934587,0.007410532498807581,-0.058235424270162615,0.16460861490463333,-0.6265206873581853
-6.641024342027833,0.007432294161046372,-0.058219778297769004,0.16629434495263964,-0.632789807990544
-6.643185975443342,0.007440309004006008,-0.0582259122606144,0.16638751796156603,-0.6367751548358461
-6.643865678983242,0.00742645752145641,-0.05823202179076684,0.16633973062994908,-0.6369430139337523
-6.641559016897609,0.0074233738213796835,-0.0582246693639501,0.16639024614531506,-0.6375842812818266
-6.588215363888492,0.007437625438782598,-0.05824938337215347,0.16437776065637824,-0.6279033287560666
-6.6162434104326024,0.007457445475474964,-0.058263153590767246,0.16544806823031744,-0.6301667183595261
-6.611031082808128,0.007439674698489024,-0.05828200939030906,0.16533854961252867,-0.6332581110191516
-6.610281601049412,0.00748662058864333,-0.058356940992010754,0.16548389027572727,-0.6354554190397721
-6.605342777494591,0.0074938549067397045,-0.058387048987572535,0.16532724891337364,-0.63635334532509
-6.605869904982831,0.007579971373131057,-0.0583754963427317,0.1652589962644091,-0.6353390440558764
-6.606345651366875,0.0074795522905718595,-0.05839409257511573,0.16537534282266558,-0.6357567743221773
-6.60722907974527,0.007489235093803718,-0.05839045679585912,0.16539274992783068,-0.6349044419850987
-6.603014257658533,0.007402812025688095,-0.05826481770772675,0.1650482268210912,-0.6339349238277299
-6.603948805184048,0.00738656176414031,-0.05825644214053072,0.1650079968287834,-0.6343898354955665
-6.579331434918828,0.00745342765796457,-0.058295299584604346,0.16417857009772563,-0.6287821027763486
-6.585095731114645,0.007473851050097541,-0.05824648766502927,0.16432921206238726,-0.6302333364781652
-6.586833090786048,0.007502013623915597,-0.058252406903015364,0.16428210706949786,-0.6310966035325697
-6.5864182348751585,0.007455212549751538,-0.05824672304364635,0.16426361506831932,-0.633287703517254
-6.624366094796984,0.007420301577648948,-0.05828648112805423,0.16583082602302027,-0.6315554373662224
-6.590959159240052,0.007464688381539712,-0.05826199117211998,0.16450629311014098,-0.6328025038672902
-6.590686411591563,0.007440485653983309,-0.05823391336583249,0.16445369448347036,-0.6267252110562136
-6.607071969354882,0.007442741339925992,-0.058175325057686494,0.16487893143295587,-0.6295748975258992
-6.594602905296816,0.007439977520512972,-0.05819179853104346,0.1644761076018143,-0.6308274610218272
-6.613544488974676,0.007424712746209303,-0.05815927007288411,0.16512208837388395,-0.6306372707203242
-6.606619849628718,0.007466676885626911,-0.05822212583177983,0.16505920948541178,-0.6317772289697036
-6.613045492905289,0.007449401048808772,-0.05823955869870379,0.16527100760628305,-0.6308859331292797
-6.5997441736639,0.007416902666572371,-0.05835731845064592,0.165081885056992,-0.6294762812925787
-6.59920006673096,0.007442801689947605,-0.058218278290057913,0.1647381211625876,-0.6380414076879246
-6.611095286443595,0.0074694455953827005,-0.05824013328172554,0.16519003559664996,-0.6288697556539581
-6.627918067123703,0.007504060047244113,-0.058250209650162824,0.1658484928980943,-0.6364988467143194
-6.626412982985683,0.007503940137554699,-0.05825248860653426,0.16581195925812833,-0.6361520725677768
-6.638452286463475,0.007500627513821503,-0.05820064086295377,0.16609917701417573,-0.6349781281468941
-6.601943698164027,0.007417407286687993,-0.058320069924277664,0.16508252293416678,-0.6291733449428658
-6.618231854674782,0.007462720024281929,-0.05824760348748927,0.16551527244238115,-0.6397242776645169
-6.600864615251,0.007426172793322792,-0.058311619987712233,0.16504160527608497,-0.6259212283036938
-6.592463624882668,0.007454117617619392,-0.05835717305387906,0.16480673515740504,-0.6286544808841599
-6.597717827643316,0.007429282554757279,-0.058331926445841675,0.16497559448512966,-0.6306420689586909
-6.5835614486857805,0.007436552100866734,-0.05841391893272407,0.16460116292269225,-0.6305957261985741
-6.579927085838446,0.007475991082737384,-0.058402635083797255,0.164528839905151,-0.6272891113890668
-6.600344099642071,0.007476463482443097,-0.05827733706708806,0.16492117521436017,-0.6377361656319969
-6.62706407496176,0.007431379112052057,-0.058145035777418384,0.16557629995044743,-0.62867487159697
-6.6459053941135515,0.007504457189571017,-0.05827321111051085,0.16655063553227525,-0.6400975572532251
-6.623597376239639,0.007504933732722401,-0.058233099151254054,0.16563353364410985,-0.6363961268395089
-6.616117118010038,0.007437820612333241,-0.058214874514899616,0.16533139475409186,-0.6377113660432828
-6.606367949563968,0.007425471387844814,-0.05825066494250942,0.16509093826694216,-0.6303017128575709
-6.608003171498197,0.007482862085126395,-0.058246808509898676,0.16507822067365344,-0.6332039869963264
-6.598555142706414,0.007412891396780654,-0.05830771875828717,0.16491722854147145,-0.6326512392899758
-6.624894651666447,0.007435867791595019,-0.05821570561002024,0.16572750855090992,-0.6331581250270226
-6.6350944035828405,0.0074385267866217625,-0.05815341450886536,0.1659499638149536,-0.6373338085542003
-6.638481151980245,0.007445047398725907,-0.05820276990575446,0.16619328959109722,-0.6343944294837519
-6.61836145236028,0.007466195857335254,-0.058142868433768896,0.1652757683627107,-0.6325065768444239
-6.615195685186708,0.00744257914116982,-0.05812965281974228,0.16506363155506062,-0.6374377628123595
-6.615664886960347,0.007471375521018102,-0.05808189373594314,0.1650144333768786,-0.6298803600153281
-6.618875765714891,0.0073953126019296,-0.05810641653419136,0.16518026839360914,-0.6313952360038717
-6.6205774089653255,0.007416909662980771,-0.058105339719911026,0.1652198163754442,-0.6317580787911098
-6.627987653509537,0.007433453900509604,-0.05827237916591312,0.16595914634873585,-0.6362345989834651
-6.628026538663479,0.007386134404781272,-0.0581451668296957,0.16567322739633006,-0.6271900493858313
-6.6285956692729275,0.007433694051875529,-0.05814727293148634,0.1657224707058314,-0.6273885297922779
-6.630514748497071,0.00742461315009652,-0.05815031769297079,0.16567886776341167,-0.6273954957775802
-6.627055636581328,0.007448852264620931,-0.05820384075349749,0.16572357140508673,-0.6276159346333959
-6.6381631218391295,0.007420244136783758,-0.05808285486785438,0.16578290197794074,-0.6285507401843047
-6.6270754978612905,0.007486885255101978,-0.05810557311729221,0.16548941723739358,-0.632116681924534
-6.623652938995227,0.007472730445276907,-0.0581759219944795,0.16550126875760232,-0.62509318433205
-6.625438096158039,0.0073964193254239825,-0.05826323207190429,0.16583035647731934,-0.631050789687698
-6.622787764041443,0.007503065806720383,-0.058313030517424945,0.16575693695565327,-0.6282844698350247
-6.623104955167951,0.0075029778901408405,-0.058314354803747644,0.16574463673136597,-0.6282275012753101
-6.624929648133579,0.007410501148530552,-0.058068761817076264,0.16540690172322925,-0.6355094016130787
-6.62312211340941,0.007475533477784315,-0.05805648659965593,0.16523878216266633,-0.6357235905664355
-6.613031260652912,0.007424786066928781,-0.05812539640090148,0.16494696937329895,-0.6251482031365609
-6.6117437411271025,0.007415595161117969,-0.05812799153815837,0.16504136097407507,-0.6267133083744622
-6.611798399963701,0.0074612863961811835,-0.05813623127691675,0.16501111389213136,-0.6271157987696445
-6.612645126560221,0.007457263096755773,-0.058137730337496335,0.16499842839149723,-0.6272363272789089
-6.6231324635868285,0.007456824008673107,-0.05815350499036347,0.1654189076732635,-0.633093158256924
-6.6304977554113345,0.007416451935911087,-0.05823320432157017,0.16595998190824937,-0.632261024478256
-6.633689231569866,0.007511645552600078,-0.058217210489476715,0.16596584194905661,-0.6280489900257037
-6.630852166110193,0.007428435297455099,-0.058202095169217184,0.16593716832586447,-0.6271001653904454
-6.591797150469797,0.007482427109892172,-0.058377225207668006,0.16476438793264395,-0.6387699862810756
-6.592546019963805,0.007481019489667635,-0.058368770364955365,0.16476477633951936,-0.6413926364277027
-6.623788269989473,0.007437326453140709,-0.058204516745768264,0.16557531168823658,-0.6267690458599096
-6.629688893110314,0.007474225405683991,-0.05819024046202372,0.1657693440836844,-0.6272835684660462
-6.629303223148357,0.0074787955947266446,-0.0581858439413251,0.16577688492889178,-0.6261425496421364
-6.623433733437083,0.007406620641568994,-0.058158032230472556,0.1655358240153428,-0.629225647748504
-6.630078411351945,0.007431792590282204,-0.05825718860748568,0.16597308520348056,-0.6371100744918361
-6.628441040302391,0.007442891279548908,-0.05825534214223384,0.16591799224414502,-0.6355228970329938
-6.631383785323076,0.007491527537409735,-0.05822508944629038,0.16588923547464268,-0.6372723928736129
-6.657503630005808,0.007457229068602685,-0.05809475158801598,0.1665406528990944,-0.6327354247417241
-6.565764011974812,0.007429995363817683,-0.05836582361641886,0.16386476838882685,-0.6349523460422444
-6.591475306367265,0.007418290271928537,-0.05829886745207607,0.1646784935421162,-0.626174851889209
-6.589205763381407,0.007507339130558217,-0.05828468897590634,0.16448232063036256,-0.6342325949519025
-6.591993684761856,0.007416910408986442,-0.05830669507038661,0.16463835246440417,-0.6373055229928232
-6.584022440717026,0.007425669580767494,-0.05835190778502802,0.16449320174355328,-0.6343907408701146
-6.587932971400909,0.007452939221913071,-0.05823271118719973,0.16432868466892037,-0.6272852963628691
-6.616693953518023,0.007443591061941952,-0.058159201540758994,0.16520812457617565,-0.6319370181056614
-6.573469638196939,0.007465326845925522,-0.05834456424016093,0.1641236749132516,-0.6351889861441563
-6.577723689321323,0.007471910084462426,-0.058315512338399086,0.16415703960870995,-0.639629934229803
-6.5878740430192115,0.0074407349750999375,-0.05824372367320886,0.16442316687891387,-0.6300261609082402
-6.589250359714344,0.007447225202771815,-0.058297737690756316,0.16463168774424256,-0.6281415271284913
-6.6303344885939355,0.0074454300030897215,-0.0581729013173939,0.16580330358270687,-0.6285211113594277
-6.583461226662441,0.007469402860244475,-0.05826251344462443,0.16423479323973914,-0.6374112976080824
-6.5804506793455975,0.007455122547947446,-0.058260124866842136,0.16426773812644296,-0.6365638901784367
-6.580913663052375,0.0074581024403121724,-0.05826430758993958,0.16425656162013472,-0.636328166786827
-6.585586298720519,0.007483049289342815,-0.058280676045813315,0.16442523419140495,-0.6325157361654336
-6.583092177137287,0.007405040337774001,-0.05832111052497436,0.16435076986732744,-0.6319877343194512
-6.609776588633043,0.007414160579511278,-0.058206226138961904,0.1651858596289997,-0.6286361385900475
-6.611295283907568,0.007447565586327432,-0.05815530228003117,0.16494282543454533,-0.630490124211102
-6.591723551434721,0.00742996468024519,-0.05820505060506759,0.1643955014129661,-0.6276606459649319
-6.570115714644677,0.007472053661057132,-0.058334383359458446,0.16393223692131575,-0.6288948287505863
-6.564226166806219,0.007420610233559477,-0.05836262549136268,0.16384324688036508,-0.631153067725978
-6.577657438016616,0.0074716866288449795,-0.058329135801182826,0.16418834983316224,-0.6318364412594931
-6.586745233676103,0.007443134233606529,-0.05829301926703056,0.16441878075001373,-0.6287647142824395
-6.628526697371235,0.00745413660252502,-0.058135443191293594,0.16556617865183146,-0.6358150664764993
-6.5750811037016215,0.0074253246380840306,-0.05834107625285146,0.16420427819198025,-0.6296064070222407
-6.617408589994353,0.007459339399348368,-0.058262187027876465,0.1654904071693047,-0.6361759561136425
-6.617763577791156,0.007412582794296318,-0.05825832251150274,0.1655157148471914,-0.6341235816126591
-6.61738377013244,0.007485496016377732,-0.05824973615907947,0.16546873804514461,-0.6299006683948075
-6.596795620359574,0.0074255776017854306,-0.05820245972651795,0.16460648579109274,-0.6334431406553467
-6.606329936650049,0.007494538328698326,-0.05827432779759998,0.16506048731803705,-0.6313842675693679
-6.591568673347125,0.0074068012438071595,-0.05828736395772844,0.16462823713519237,-0.6326514296408173
-6.588758122896709,0.007390988417946262,-0.05827725983495899,0.16453858503553384,-0.63240787455401
-6.590088892819462,0.007398857579165323,-0.058266607805335324,0.16454492170250087,-0.6306413039891791
-6.5757626954004404,0.007408133141584568,-0.05829797932916993,0.16406305925615694,-0.6288999599460355
-6.5885585158417825,0.007467022208771692,-0.058299055070452147,0.16452776019282458,-0.6273814526460216
-6.597380034537123,0.007463362005086522,-0.05831815677648002,0.16488453620178498,-0.636564544589088
-6.608104258614985,0.007457232259292428,-0.058275763526532715,0.16517019459288024,-0.6307468544407517
-6.588466727534215,0.00744067293915427,-0.05827457118900752,0.16448088475358155,-0.6262320350612783
-6.588476973542896,0.0074267551554556485,-0.058266797323865444,0.16444651281356543,-0.6305422449927552
-6.583321641789333,0.007439531633103636,-0.05826210318570242,0.16428504618981637,-0.6280540504501122
-6.584564849340527,0.007419136098456691,-0.05826220218231374,0.1642637206807555,-0.62827620502579
-6.583189283803343,0.007427581794696416,-0.058236381221246726,0.16427048325328983,-0.62633073782687
-6.6239173341401845,0.007447085352282977,-0.05825772207254006,0.16580077131032656,-0.6330829885253988
-6.643587757487272,0.00749093695666452,-0.05831423960862518,0.1665200559473627,-0.6374610563396733
-6.642547187590373,0.0074520996151370335,-0.05831165468510353,0.16655729348832754,-0.6349543379400954
-6.643199847066454,0.007489365514241796,-0.058325003040243455,0.1665997321748393,-0.6408943952740798
-6.62397678614671,0.007460358176375049,-0.05833070102800177,0.16591955097559047,-0.6322452455247571
-6.624201809028922,0.007470458664441758,-0.05829579325175558,0.1658393929260596,-0.6325379860968666
