-6.621500530773746007e+00,7.479084958667499977e-03,-5.822991528476489931e-02,1.656160481695609088e-01,-6.346108023053442793e-01
-6.613711782087928093e+00,7.423199893805299855e-03,-5.818686853767669753e-02,1.651615637392326030e-01,-6.325596953932012267e-01
-6.585727188986761682e+00,7.413520951117300202e-03,-5.826566569335560331e-02,1.643679515058850127e-01,-6.304868715646052557e-01
-6.609429785540176461e+00,7.394039654539399931e-03,-5.821392035363340267e-02,1.651437895569770054e-01,-6.269879514841200097e-01
-6.610751848283772603e+00,7.386318577928300058e-03,-5.821141119517769802e-02,1.651433586319429880e-01,-6.269540157918164214e-01
-6.587710631043079523e+00,7.429476713867499797e-03,-5.836291424869780031e-02,1.646937008109254919e-01,-6.275327327224223817e-01
-6.571534220948888283e+00,7.426279448507900130e-03,-5.832647468885619746e-02,1.639987564346400972e-01,-6.334077800899095001e-01
-6.584891351024876549e+00,7.423338126639000313e-03,-5.828698571395649758e-02,1.643909122578743054e-01,-6.261252643843537857e-01
-6.586165837454667660e+00,7.448775549953799875e-03,-5.837926226611379887e-02,1.646428281433066076e-01,-6.356985262078058696e-01
-6.595185860096679953e+00,7.452150610768600025e-03,-5.825880654939839809e-02,1.646942931014160061e-01,-6.315396649348291591e-01
-6.607334160189953565e+00,7.459101370679999815e-03,-5.825079555711659696e-02,1.651534230407367965e-01,-6.323385452088113867e-01
-6.609497643211470042e+00,7.469673840098800012e-03,-5.825012271936669955e-02,1.650978301630403045e-01,-6.328164411197507722e-01
-6.612584560944127610e+00,7.443122852876900113e-03,-5.819970831361229863e-02,1.651178817867363924e-01,-6.289596320894587089e-01
-6.618339177540414120e+00,7.447681961196999864e-03,-5.817778891499900129e-02,1.652713470521763872e-01,-6.312001543080535404e-01
-6.618092888094106563e+00,7.444170314318199894e-03,-5.817727902655280003e-02,1.652407055497437938e-01,-6.309005135183569646e-01
-6.619743061038308340e+00,7.415004356130399689e-03,-5.820289701654190323e-02,1.654402999348079106e-01,-6.331845441865847635e-01
-6.618633056659535718e+00,7.411257783662600178e-03,-5.829511261194460225e-02,1.656299928487489914e-01,-6.336943334050433307e-01
-6.595125068268291813e+00,7.406713823371299625e-03,-5.824697882115229680e-02,1.646761902880007900e-01,-6.347489705595378284e-01
-6.594843831110503096e+00,7.441687288968199844e-03,-5.824752550386649852e-02,1.646621738281122960e-01,-6.340722054739954539e-01
-6.623031999406660653e+00,7.425731599708200285e-03,-5.818775597854569659e-02,1.654965984167021953e-01,-6.281882248715530137e-01
-6.619321256684865595e+00,7.419210239235699694e-03,-5.814016677677050216e-02,1.653179786118665895e-01,-6.287152361364147790e-01
-6.620389414543510931e+00,7.465884020847799937e-03,-5.814235723428379937e-02,1.652814403397233067e-01,-6.280467443105641756e-01
-6.623957403609979089e+00,7.437261268598100057e-03,-5.814313333217910329e-02,1.654084541242372974e-01,-6.322089570135084324e-01
-6.622650477500469535e+00,7.452620698052799669e-03,-5.815049323657400099e-02,1.654554691509471098e-01,-6.325863217914152736e-01
-6.607265288160192540e+00,7.462285903361999713e-03,-5.830560817011209984e-02,1.652221984688977130e-01,-6.356937402890555644e-01
-6.603590398873347311e+00,7.438742494390700177e-03,-5.830445118010200295e-02,1.651310116781586901e-01,-6.352984101047018939e-01
-6.616124203979374840e+00,7.413210481005999726e-03,-5.828845679772629712e-02,1.655097969974060890e-01,-6.366355831793358844e-01
-6.616478538513775653e+00,7.450458696097599781e-03,-5.828243983851279925e-02,1.655774222344439939e-01,-6.366705821599421000e-01
-6.613817460222518818e+00,7.497539216494500391e-03,-5.824145649073200065e-02,1.653132186568969930e-01,-6.413184207910279655e-01
-6.578673520231075322e+00,7.408539454612899852e-03,-5.835762339159050044e-02,1.643468594139667893e-01,-6.225432757059127242e-01
-6.578075069241008599e+00,7.385593782496500080e-03,-5.836328879307529915e-02,1.643315518111956031e-01,-6.226445318837632303e-01
-6.579502602444108561e+00,7.468049873820699867e-03,-5.835108562665439896e-02,1.643093210155855133e-01,-6.212118445237539976e-01
-6.588279529069270168e+00,7.398543779210500423e-03,-5.830949098180659984e-02,1.646467693180213021e-01,-6.236052866204132572e-01
-6.587832040326730088e+00,7.398506398452599914e-03,-5.830789289179150181e-02,1.646536343578685890e-01,-6.236529449212881993e-01
-6.604177035733943768e+00,7.530472332052599686e-03,-5.823968765700820310e-02,1.649570492409337952e-01,-6.383730113967136521e-01
-6.611212590066314121e+00,7.505878512786900297e-03,-5.829062763494589905e-02,1.652902261786224902e-01,-6.322254766673972570e-01
-6.597118781717136393e+00,7.493481777208799675e-03,-5.825754518681659777e-02,1.647894027792070060e-01,-6.358548741603102794e-01
-6.586127961951704357e+00,7.464698477929200202e-03,-5.821585365603870049e-02,1.641933575014496993e-01,-6.267892720352029601e-01
-6.583508952551416549e+00,7.449245599201599968e-03,-5.821568685527939851e-02,1.641047258295262046e-01,-6.254559526434020356e-01
-6.639771812919165406e+00,7.427846911126799977e-03,-5.823629449928310192e-02,1.663519135088996903e-01,-6.329103419375086137e-01
-6.631910802301592689e+00,7.485782575682600401e-03,-5.826354011628220170e-02,1.659985690894978938e-01,-6.333584741925578632e-01
-6.632297864109904850e+00,7.512294194035500430e-03,-5.826554275645100256e-02,1.660467937566854069e-01,-6.327611892800594218e-01
-6.606657413695250725e+00,7.394294380791700295e-03,-5.814174067049390077e-02,1.648398338786974948e-01,-6.342782580156625105e-01
-6.618674777470793913e+00,7.489137649484800020e-03,-5.832722270933080044e-02,1.656784385576001994e-01,-6.301056223514492904e-01
-6.581643006378775418e+00,7.400879355372900342e-03,-5.820565078178600166e-02,1.641197166589075107e-01,-6.329636125772820643e-01
-6.580829866049976218e+00,7.530965390977999684e-03,-5.821379511564959974e-02,1.639813942018505943e-01,-6.332932394206394200e-01
-6.581187394240516575e+00,7.532738870650699733e-03,-5.821422934300689994e-02,1.639790202194630064e-01,-6.334436810381823824e-01
-6.571447799356037400e+00,7.514080948428899891e-03,-5.833800154521109893e-02,1.639723220799574055e-01,-6.256719948433829837e-01
-6.566539374625282477e+00,7.378192429834299661e-03,-5.826049905727809924e-02,1.636987609343192873e-01,-6.350110509052775409e-01
-6.575438624616211314e+00,7.495399951780900433e-03,-5.834973220741550282e-02,1.641463803481844064e-01,-6.276329402122621248e-01
-6.575574781379931011e+00,7.383629553665700153e-03,-5.827605559306169719e-02,1.640281471411589032e-01,-6.262695841215512038e-01
-6.584835217335252899e+00,7.413847043352899714e-03,-5.817169694093760057e-02,1.640546344723904093e-01,-6.269290918442614879e-01
-6.603511798034107372e+00,7.474525076519500030e-03,-5.824111539248449931e-02,1.648830474892412079e-01,-6.306253688562359905e-01
-6.616594422052004987e+00,7.450540867424199597e-03,-5.827360456836749858e-02,1.655476622359416117e-01,-6.340666321560208818e-01
-6.615424709965095573e+00,7.447494180003799875e-03,-5.813598017702319848e-02,1.651500110058758963e-01,-6.321029960259904046e-01
-6.611589222744821193e+00,7.431945024236700018e-03,-5.816409002627820346e-02,1.650440250808410114e-01,-6.302765935023822985e-01
-6.612231361016155162e+00,7.483088095459699760e-03,-5.819977868710540098e-02,1.650866864228245912e-01,-6.283614376684270031e-01
-6.633052109904012283e+00,7.381190386819699682e-03,-5.813480499032269710e-02,1.657383584160249945e-01,-6.251271866468637306e-01
-6.632137941487582289e+00,7.378257065718699624e-03,-5.813349435422610068e-02,1.657763913643293952e-01,-6.254178215930391582e-01
-6.631303018248112302e+00,7.355035628362100418e-03,-5.813556145164969907e-02,1.657307217350116879e-01,-6.270087402678139465e-01
-6.631610233592912351e+00,7.480229317337899579e-03,-5.815866950418940168e-02,1.658020693669761958e-01,-6.242839265151306494e-01
-6.634845855941474468e+00,7.397451418475999713e-03,-5.819964179343860289e-02,1.660473994737179937e-01,-6.239288261065198959e-01
-6.616238885293170391e+00,7.433471451536799793e-03,-5.814880623807659743e-02,1.652486714585570948e-01,-6.333137410018500058e-01
-6.614007517386847113e+00,7.370490583699000099e-03,-5.814851489183960054e-02,1.651963324822300072e-01,-6.310329108566796741e-01
-6.613106154447393692e+00,7.537704197457200002e-03,-5.821179121314420252e-02,1.651420082332037964e-01,-6.335584634132735982e-01
-6.614242156857246258e+00,7.404855563910999611e-03,-5.819370495259010290e-02,1.651984835286331998e-01,-6.290658030682850788e-01
-6.613142262279771089e+00,7.418780440969399703e-03,-5.817296346687170217e-02,1.651053966956617103e-01,-6.289163915750523026e-01
-6.612165585009933011e+00,7.420469625922699805e-03,-5.817917483919830129e-02,1.651646333820468993e-01,-6.298035897905291947e-01
-6.600172528027523633e+00,7.488480162516300380e-03,-5.835255784922010330e-02,1.650433092161903981e-01,-6.350407223206390173e-01
-6.602669016171922145e+00,7.463381615224600266e-03,-5.823322048940299950e-02,1.649292578351712890e-01,-6.342364732508871672e-01
-6.632779272918158497e+00,7.432377758004100020e-03,-5.818935776086960054e-02,1.659397275212325940e-01,-6.343049596112457778e-01
-6.632811834041913990e+00,7.442136874375500193e-03,-5.819010526893360347e-02,1.659566430468288889e-01,-6.344118411863127749e-01
-6.632306242190278311e+00,7.466866127933799793e-03,-5.811624052048659783e-02,1.656247610904816869e-01,-6.287400525535833395e-01
-6.632034279667044174e+00,7.447455950557800401e-03,-5.810494688304890243e-02,1.656688711795785973e-01,-6.323147908112229931e-01
-6.586496825077725603e+00,7.474411896918099936e-03,-5.832556875909090249e-02,1.645471609136522906e-01,-6.333595536371062762e-01
-6.594961457941162841e+00,7.486750696812300050e-03,-5.825757167202470083e-02,1.646330371568927031e-01,-6.270381323111997585e-01
-6.594034772246795129e+00,7.487046609654099578e-03,-5.825935397043559977e-02,1.646377396507794078e-01,-6.267373311589475859e-01
-6.603222814911618777e+00,7.455093219599600099e-03,-5.822574581314159808e-02,1.648751364406537967e-01,-6.324618136242584621e-01
-6.625159409425325663e+00,7.447813235795099768e-03,-5.822863876258489724e-02,1.657272612492695085e-01,-6.302009693425960624e-01
-6.617075583989424636e+00,7.465423632913599679e-03,-5.823125394812009997e-02,1.653941608967731958e-01,-6.362524240821106902e-01
-6.627181772316398600e+00,7.435426294048900001e-03,-5.815851971666580189e-02,1.656095226371677998e-01,-6.250783298297927226e-01
-6.628443087502939868e+00,7.410434933333099640e-03,-5.814692456967759937e-02,1.656600855846472042e-01,-6.235952784336471488e-01
-6.639366947343630976e+00,7.472782964536500011e-03,-5.816652653223609859e-02,1.660392737702748034e-01,-6.323105985042237753e-01
-6.589698951951439732e+00,7.439058620206599748e-03,-5.824568927519559874e-02,1.644604787943214075e-01,-6.314709419839173998e-01
-6.591569219253488043e+00,7.429045881173400312e-03,-5.823629907121480320e-02,1.645473422688756016e-01,-6.344741745267726829e-01
-6.595417255346079699e+00,7.513990791931500317e-03,-5.828290021629199680e-02,1.647305361836028936e-01,-6.339224692505095460e-01
-6.599971934350437941e+00,7.445971674485699944e-03,-5.827951696694849693e-02,1.648842415387777871e-01,-6.328323419540708983e-01
-6.599523710581764568e+00,7.451302430344300051e-03,-5.827854172428940244e-02,1.649237524400763988e-01,-6.332159280040007276e-01
-6.603244931758559311e+00,7.478461961352099972e-03,-5.829690157810719919e-02,1.650329763635842995e-01,-6.296312368887665434e-01
-6.597157959232037960e+00,7.426602608640500008e-03,-5.835493734509879932e-02,1.649876082616713868e-01,-6.374816173230314353e-01
-6.631296318042323890e+00,7.397641663567600112e-03,-5.815239859403550232e-02,1.657433353275918897e-01,-6.284385983874062331e-01
-6.605591581710702265e+00,7.445640739353399581e-03,-5.821259219637910098e-02,1.649803453261048103e-01,-6.316919433735964651e-01
-6.621744922155505364e+00,7.450266966025099850e-03,-5.813817620798290148e-02,1.653286691998125946e-01,-6.260833637428721010e-01
-6.577997246956152289e+00,7.455131840320800181e-03,-5.834056779773869744e-02,1.642899011181502000e-01,-6.352628773245725391e-01
-6.575743000903234936e+00,7.474728907261399616e-03,-5.835544975725599770e-02,1.642303865317160105e-01,-6.329234106868392162e-01
-6.584075759147068219e+00,7.448287743391799991e-03,-5.827561374544999728e-02,1.643498374274006968e-01,-6.315906605566343757e-01
-6.577114262876699868e+00,7.438286744746699757e-03,-5.828759608194299807e-02,1.640653497370586911e-01,-6.300663532706828329e-01
-6.575180024523074707e+00,7.455979725263199923e-03,-5.828852464971640002e-02,1.640059836235714108e-01,-6.291046962883058979e-01
-6.620415269845718598e+00,7.418131979832300049e-03,-5.818117425233849949e-02,1.654774424232718921e-01,-6.324167379264309385e-01
-6.597158739353666590e+00,7.406303984314999665e-03,-5.817200112732100192e-02,1.645368937368137940e-01,-6.266685500256174990e-01
-6.596816234756139430e+00,7.487737023479999580e-03,-5.819026661461459971e-02,1.645572283491129884e-01,-6.328249418716936914e-01
-6.593750647934586873e+00,7.410532498807499702e-03,-5.823542427016260153e-02,1.646086149046332991e-01,-6.265206873581853353e-01
-6.641024342027833427e+00,7.432294161046300307e-03,-5.821977829776899677e-02,1.662943449526395889e-01,-6.327898079905439621e-01
-6.643185975443341995e+00,7.440309004006000378e-03,-5.822591226061440278e-02,1.663875179615660060e-01,-6.367751548358461244e-01
-6.643865678983241985e+00,7.426457521456399785e-03,-5.823202179076680113e-02,1.663397306299490008e-01,-6.369430139337523000e-01
-6.641559016897608636e+00,7.423373821379600224e-03,-5.822466936395009895e-02,1.663902461453150017e-01,-6.375842812818266481e-01
-6.588215363888491716e+00,7.437625438782499709e-03,-5.824938337215340017e-02,1.643777606563782134e-01,-6.279033287560665810e-01
-6.616243410432602445e+00,7.457445475474899950e-03,-5.826315359076719713e-02,1.654480682303174077e-01,-6.301667183595260902e-01
-6.611031082808128012e+00,7.439674698489000433e-03,-5.828200939030900307e-02,1.653385496125286125e-01,-6.332581110191516371e-01
-6.610281601049411648e+00,7.486620588643300156e-03,-5.835694099201069879e-02,1.654838902757272134e-01,-6.354554190397720959e-01
-6.605342777494590756e+00,7.493854906739700131e-03,-5.838704898757249989e-02,1.653272489133736090e-01,-6.363533453250900251e-01
-6.605869904982831109e+00,7.579971373130999640e-03,-5.837549634273170307e-02,1.652589962644090971e-01,-6.353390440558763785e-01
-6.606345651366875238e+00,7.479552290571799683e-03,-5.839409257511569973e-02,1.653753428226654998e-01,-6.357567743221772538e-01
-6.607229079745270184e+00,7.489235093803700387e-03,-5.839045679585910115e-02,1.653927499278305957e-01,-6.349044419850986554e-01
-6.603014257658532671e+00,7.402812025688000272e-03,-5.826481770772670016e-02,1.650482268210911874e-01,-6.339349238277298682e-01
-6.603948805184048254e+00,7.386561764140300336e-03,-5.825644214053069675e-02,1.650079968287833931e-01,-6.343898354955664898e-01
-6.579331434918827881e+00,7.453427657964500040e-03,-5.829529958460429734e-02,1.641785700977256013e-01,-6.287821027763486059e-01
-6.585095731114645190e+00,7.473851050097500039e-03,-5.824648766502919794e-02,1.643292120623872088e-01,-6.302333364781651515e-01
-6.586833090786048395e+00,7.502013623915500078e-03,-5.825240690301530105e-02,1.642821070694978070e-01,-6.310966035325696888e-01
-6.586418234875158539e+00,7.455212549751499655e-03,-5.824672304364630210e-02,1.642636150683192964e-01,-6.332877035172540525e-01
-6.624366094796983795e+00,7.420301577648899874e-03,-5.828648112805420028e-02,1.658308260230202114e-01,-6.315554373662224386e-01
-6.590959159240052045e+00,7.464688381539699713e-03,-5.826199117211990075e-02,1.645062931101408943e-01,-6.328025038672902003e-01
-6.590686411591563321e+00,7.440485653983299960e-03,-5.823391336583239736e-02,1.644536944834703029e-01,-6.267252110562135936e-01
-6.607071969354882057e+00,7.442741339925900042e-03,-5.817532505768639728e-02,1.648789314329557887e-01,-6.295748975258992353e-01
-6.594602905296816253e+00,7.439977520512899671e-03,-5.819179853104339967e-02,1.644761076018143031e-01,-6.308274610218271850e-01
-6.613544488974675950e+00,7.424712746209300059e-03,-5.815927007288410056e-02,1.651220883738838963e-01,-6.306372707203241612e-01
-6.606619849628717844e+00,7.466676885626900156e-03,-5.822212583177979739e-02,1.650592094854116954e-01,-6.317772289697035637e-01
-6.613045492905288647e+00,7.449401048808699730e-03,-5.823955869870370283e-02,1.652710076062829936e-01,-6.308859331292796524e-01
-6.599744173663900426e+00,7.416902666572300351e-03,-5.835731845064590084e-02,1.650818850569920060e-01,-6.294762812925787099e-01
-6.599200066730960046e+00,7.442801689947599678e-03,-5.821827829005789962e-02,1.647381211625875974e-01,-6.380414076879246110e-01
-6.611095286443594787e+00,7.469445595382699643e-03,-5.824013328172549658e-02,1.651900355966499090e-01,-6.288697556539580846e-01
-6.627918067123703239e+00,7.504060047244100022e-03,-5.825020965016280278e-02,1.658484928980943074e-01,-6.364988467143194439e-01
-6.626412982985683264e+00,7.503940137554600265e-03,-5.825248860653420291e-02,1.658119592581283053e-01,-6.361520725677768384e-01
-6.638452286463475183e+00,7.500627513821500267e-03,-5.820064086295369948e-02,1.660991770141757029e-01,-6.349781281468941385e-01
-6.601943698164027374e+00,7.417407286687899975e-03,-5.832006992427760106e-02,1.650825229341666978e-01,-6.291733449428658087e-01
-6.618231854674782255e+00,7.462720024281900219e-03,-5.824760348748919681e-02,1.655152724423810950e-01,-6.397242776645168938e-01
-6.600864615250999989e+00,7.426172793322700048e-03,-5.831161998771219879e-02,1.650416052760849128e-01,-6.259212283036937885e-01
-6.592463624882667794e+00,7.454117617619300008e-03,-5.835717305387899678e-02,1.648067351574049877e-01,-6.286544808841598719e-01
-6.597717827643315935e+00,7.429282554757199973e-03,-5.833192644584159897e-02,1.649755944851296063e-01,-6.306420689586909045e-01
-6.583561448685780526e+00,7.436552100866700328e-03,-5.841391893272399743e-02,1.646011629226921957e-01,-6.305957261985740692e-01
-6.579927085838446210e+00,7.475991082737300057e-03,-5.840263508379719970e-02,1.645288399051509920e-01,-6.272891113890668446e-01
-6.600344099642071249e+00,7.476463482442999645e-03,-5.827733706708800032e-02,1.649211752143600884e-01,-6.377361656319968652e-01
-6.627064074961760198e+00,7.431379112051999733e-03,-5.814503577741830104e-02,1.655762999504473976e-01,-6.286748715969699974e-01
-6.645905394113551523e+00,7.504457189571000358e-03,-5.827321111051080027e-02,1.665506355322751986e-01,-6.400975572532251467e-01
-6.623597376239638734e+00,7.504933732722400205e-03,-5.823309915125399888e-02,1.656335336441097927e-01,-6.363961268395088577e-01
-6.616117118010038212e+00,7.437820612333200139e-03,-5.821487451489960191e-02,1.653313947540918094e-01,-6.377113660432828235e-01
-6.606367949563967557e+00,7.425471387844800007e-03,-5.825066494250939753e-02,1.650909382669420999e-01,-6.303017128575708616e-01
-6.608003171498197048e+00,7.482862085126299953e-03,-5.824680850989859965e-02,1.650782206736534086e-01,-6.332039869963264067e-01
-6.598555142706413967e+00,7.412891396780600141e-03,-5.830771875828710121e-02,1.649172285414713945e-01,-6.326512392899757975e-01
-6.624894651666447309e+00,7.435867791595000137e-03,-5.821570561002020056e-02,1.657275085509098966e-01,-6.331581250270226224e-01
-6.635094403582840528e+00,7.438526786621700061e-03,-5.815341450886529762e-02,1.659499638149536105e-01,-6.373338085542002984e-01
-6.638481151980244910e+00,7.445047398725900163e-03,-5.820276990575440346e-02,1.661932895910971930e-01,-6.343944294837519093e-01
-6.618361452360280062e+00,7.466195857335200352e-03,-5.814286843376879899e-02,1.652757683627107121e-01,-6.325065768444239067e-01
-6.615195685186708197e+00,7.442579141169800190e-03,-5.812965281974220161e-02,1.650636315550605970e-01,-6.374377628123595318e-01
-6.615664886960346713e+00,7.471375521018099909e-03,-5.808189373594310062e-02,1.650144333768785998e-01,-6.298803600153281002e-01
-6.618875765714890669e+00,7.395312601929600153e-03,-5.810641653419130331e-02,1.651802683936091087e-01,-6.313952360038717071e-01
-6.620577408965325539e+00,7.416909662980700028e-03,-5.810533971991099778e-02,1.652198163754441951e-01,-6.317580787911097895e-01
-6.627987653509537225e+00,7.433453900509599636e-03,-5.827237916591310185e-02,1.659591463487357921e-01,-6.362345989834651272e-01
-6.628026538663479350e+00,7.386134404781199807e-03,-5.814516682969569916e-02,1.656732273963300028e-01,-6.271900493858313386e-01
-6.628595669272927537e+00,7.433694051875499795e-03,-5.814727293148629766e-02,1.657224707058314039e-01,-6.273885297922778825e-01
-6.630514748497071231e+00,7.424613150096500379e-03,-5.815031769297070163e-02,1.656788677634115914e-01,-6.273954957775802477e-01
-6.627055636581327569e+00,7.448852264620899576e-03,-5.820384075349740310e-02,1.657235714050867004e-01,-6.276159346333959332e-01
-6.638163121839129488e+00,7.420244136783700137e-03,-5.808285486785429858e-02,1.657829019779407109e-01,-6.285507401843046793e-01
